"","y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","row"
"1",-52.7362271055395,1,-0.347924262005813,-0.627298600999014,-1.12098872757246,1.46593398324877,-0.976575387430536,-0.475695193913883,0.536729648082408,-0.44628078096892,-1.01448750723719,-0.780848706476419,-1.5139384268088,0.329515887826027,0.145722411719344,0.980853763354791,-0.786372127019505,1.59365809691274,-0.18328193812979,-0.542872924643479,1.37725759182657,0.352159867965069,0.0852353775195863,3.57695899834683,-0.611854383570001,0.516710338461286,0.523340119233742,0.570357539820051,0.605843142682379,-0.604452487529531,0.87860628501358,0.0992731699794433,1.08827542477931,0.544299848252416,-0.471498671457093,0.845157806407259,0.553531031277284,-0.264234907851165,0.738688745529046,-0.319495834361115,-0.692811473172174,0.338359924265452,1.29278728879152,0.971230623518139,-0.0558316228486133,-0.599906504130207,0.418990585866484,0.323125003610596,1.81999352183029,-0.185043686298057,-0.939904622109438,0.661688834748989,-1.42182951934421,1.79230340586672,-1.571606700795,1.15645235590435,0.351365118197709,-1.21647758763596,-0.428750465431712,-0.16966588192413,-0.182472888104099,-0.758538729193995,-0.119278228267894,1.94660453297614,1.35455354275488,0.383808253844157,-1.64358330310263,1.81656815946771,-0.0555956932059568,-0.179628236022769,-0.117554492750413,2.06680070305096,2.73170762948517,0.999009394257473,-0.0172174795314852,0.0626819319004522,-0.676459366498486,-1.58622745197801,1.23851747282731,-0.25091982500159,-1.24101750905656,-1.14016287339302,0.196183441146495,1.24948374609413,0.399908779362008,2.10247375919658,-0.861203492077106,-0.334530890210952,1.15566060926326,0.647371062028475,0.150173251237829,1.29488730726332,-2.21657528326054,-0.485095528683765,-1.22836104467269,0.478888704415735,-1.77886474301507,-1.159060516403,-1.70978294989184,0.686365516557869,0.595101743511739,"2"
"2",-24.3550817746655,1,-0.0851109637862121,-0.00644036502942653,1.91541163804465,0.823149644617439,1.33936485526963,-0.0861688752180556,0.617630702846779,-0.289886513111141,-1.16570255454441,-1.49106889300671,0.470308022795825,1.39263630789629,0.194347799470298,-1.69769152135382,-0.830464984359263,-1.64259106761593,1.37516818749127,0.584008408371684,-1.64381192749653,0.524711820598833,-0.105082858191145,0.438755031848735,-1.09005267796348,-1.20327115255047,-0.416624559426286,-2.26676571825883,-2.61755365648653,0.989048658516734,1.92550615957502,1.39308163751452,1.23800118173186,0.453938059422564,1.17676808642175,-1.08578149728807,-1.36907243892132,0.421305375460349,-0.290410949505753,-0.251270055406993,0.531676515007526,0.719670661767598,1.6329147885218,0.327075548994866,0.094440897865492,-0.06134148887562,-1.16076519046793,0.942690423035319,-1.435689221453,1.48330710915433,2.22861698749102,-1.39284760965594,1.39397179638772,-0.655402845220905,0.601752477811101,-0.722716123605333,0.268784097789154,-0.829030799644193,-0.0979508431626536,-0.427200177949867,0.350799409484051,-0.6564406655912,0.706501296378178,-1.35605682101042,-0.0220711962906208,1.94031748753139,0.615486517666772,-0.454176687743016,0.237356667696528,0.251140182510353,0.158740199991831,0.400272542632635,-1.20117137093985,1.50444677370206,2.15788768412087,-0.297099882299875,-2.4466427602058,1.18550569927359,1.02062260291459,-0.186104743793899,1.30378721273828,-0.744278809088279,-0.849508394274119,-0.226904586418073,-0.362956493817775,-0.32628441297617,-0.610992153583131,0.700910877704265,-0.473115100320548,-2.26882811745405,0.762071947657333,-0.331611809492816,-0.281456480264339,0.470314323193263,-0.542959509636376,-0.262455254519882,0.0235016896101449,-0.659832720707352,-1.13442534673033,-0.106494909577772,2.13063498349408,"4"
"3",-51.1781083956524,1,0.991568715976166,-0.154439338733908,0.472349581935403,-0.230060426378559,-0.974737461306568,-1.15855081299191,0.127960848737671,-0.176228528443508,-0.0981556087108019,0.659675711867724,1.28590025193166,-1.1374170051275,0.984794165262845,0.613996112305505,-1.05020068166596,-1.36873140455664,0.365658623858711,-0.0537098987049089,-0.318592230416674,-1.37685501883419,0.69476866728973,0.376894375788029,0.744382734091718,1.03121554749405,-0.272661121647913,0.315572796571842,0.142225298727615,1.43876464960407,-1.99257563826468,-1.88252452054954,0.534630875815133,1.9349394306158,0.902056277071057,0.383385380970422,0.344172026643945,-0.0939070271106893,1.2832015846571,0.660288042104895,0.128381114425231,-0.791666981284269,0.951609072322673,0.341576321902211,-1.13215651673263,1.33285463112682,0.184959838938033,-2.20881051710509,1.65169553593601,0.626301755559457,0.102787514420383,-0.547107295371429,0.896237948851808,0.649663278591287,0.476274987208469,1.85370826330376,-2.28375647556443,0.118377826966565,0.179024545821645,1.38038351900001,-2.65852971195694,-1.5234221322725,0.971981241079414,0.0594032251953571,0.58299184447263,-0.0484831403864465,-0.704307006741024,-1.11256458644005,0.845656818281322,0.185361268418897,-0.2141722737141,-2.35028624154002,-0.187834049074775,1.53283568790655,0.542180031862802,0.992755445031554,0.640951225422251,-0.790551018781293,0.590505936292537,1.44187377484973,-0.134041123158452,1.40514721279227,-1.06790623894302,0.587060703929659,0.521923225502365,0.0689051796071564,-0.348770944500475,0.567302993955215,-0.565275297080622,0.552959865181665,1.1143428903059,-0.293862721600687,0.648252191536604,1.43868717532073,0.139969060866616,0.407983769072115,0.742316976256257,-0.933327208852249,1.1851490906193,-0.35552421294789,-0.298514331979899,"5"
"4",-26.6597619482892,1,0.684046362831738,0.183712119225414,-0.71673995946498,-0.295510586692528,0.945055366385605,-1.099920106742,0.952227685818563,0.126701736726355,1.08062345556599,-1.05363045969515,1.61460836016343,1.15135867707146,-0.874116989886726,0.0799745224593352,0.520921163020928,-0.0356068645904679,-0.253208725877653,0.386617131217599,-0.236484654158041,-1.56366153484664,0.853528168035691,-0.207519072869951,0.260621970688885,-1.04377288621209,0.34269835933661,-0.197341523676895,-0.422252125721266,0.337331718005358,0.371886341767711,-0.729429700782037,1.75000718095323,-1.52843495951705,1.94838366739112,-0.281340731653436,1.04740738550933,-0.344959232523948,-0.318480015795938,0.406597556323611,0.144304969614761,1.19513348046579,0.70234635787826,-0.939443664790623,-0.355654412377724,-0.00191577775071567,-0.442414190355209,-0.712273741454465,-1.01800696748897,0.644964272095492,-0.364954141572299,-2.56829316593897,0.604291334339581,-0.592059930251129,-1.75846863331382,1.01767199298089,-0.567876798633608,0.778487425237935,-0.800299439108706,0.88086428558166,0.140692504750121,-1.36645623919374,1.94478156352195,-0.0970417958488124,-1.16101685342356,0.11700023756969,0.0483194065277377,-0.0218357175370594,-1.77286569048582,-0.682960308420449,-2.61259595284193,0.141795037075741,-0.267680487195202,0.515386179420483,0.0891051632142398,-0.615726337361349,0.281214895474688,-1.87009403319329,1.24725159672567,0.0223694438819493,0.695134619705703,0.30841594863796,-0.289386905045592,-1.56671551699808,0.931956302777651,0.601459843276884,0.472029318440364,0.235838628552797,0.856473634794087,-1.86082597524663,-0.643887880886896,-1.58357378465428,1.30893036784145,0.689177494941644,1.56202120744094,0.642688101473058,-0.866341983886154,0.478354941776859,-0.300983080114007,1.1623506677329,1.07221235080667,"7"
"5",-46.1891260880021,1,-0.487512529039748,-1.20000747544582,-1.06070314575322,1.97596256926442,0.655451262113286,-0.607798216198932,0.503245992180453,0.726337337860902,0.586964979524485,0.422249190903084,2.04337390646143,-1.84881963632878,0.17403342694839,-1.75533552027653,0.425288496314101,-0.556407448968003,-0.535380960010099,-0.0455439462250732,-0.644909298291613,1.03933834717586,0.0721701564598399,-0.595931227151504,0.269639738078442,-1.5408490887926,0.292708425172951,-0.399963781252273,0.19336307219356,-0.657844768891704,-1.59802779378857,-1.03699356090398,-0.819427767655469,0.721709578588381,2.31010997879945,-0.310674327109723,0.443098688137545,-0.576925507854666,-1.08465982589181,-0.471404811114848,-0.0744751635389023,1.01343452617196,0.42435521616416,-1.90251409336001,-0.18422299379563,-0.00600964236973831,0.411921252791363,0.0594635283550173,-0.735890306194058,0.677834981025904,0.607918674024029,-1.34894963593174,0.440002998001267,-0.72337734376546,0.494832076858493,-0.317500486825404,0.371443796022641,0.588072544693167,-0.962323229284861,-0.172748986435733,-1.55205391865066,0.307313677036155,0.548930171188169,-0.77554182740058,-0.526920784288252,-0.224403996598184,0.088479690924486,0.797358915581334,1.34245440747164,-0.930696737228106,-0.0994484387399003,-0.984196093249428,-2.28498142189466,-0.795301096036677,0.969548963744199,-0.149687271880274,-1.81518053558317,0.890422973499589,0.696871241240616,0.987932583291558,-0.766469477045133,-0.16633039496732,-0.87285207066123,0.0174685932526161,0.0297421798796271,-0.49513824389183,-0.179950136327413,0.917765572213795,-0.863006436403935,-0.999936422845912,-0.515917723819526,0.81028494499462,1.37583176132946,-0.484280407245611,1.33844894631722,0.792565295613816,0.903499598423878,-0.23607873273998,1.14589766054426,1.44483071297235,1.36055659938477,"8"
"6",-50.2452299485153,1,1.0938706007041,-1.21400126025863,-0.550652214420165,0.289953297532006,0.100036426841841,0.108239130300466,-0.297356703814609,1.00362498376496,-0.519400361483507,0.233104425693139,0.906948437193564,0.10476691974352,-0.782048396610646,0.324335370175975,-0.491678544244486,-2.41678886549889,-0.15580736482637,1.51448203015202,-1.1421188976081,0.0735278508960359,-0.55649375978274,1.15312433602718,0.62578080641417,0.1097957931902,1.55900422960808,-1.32862351016465,0.704329909031616,1.16329894315525,0.0425547970369095,-1.20393206158173,-0.409562350100002,-0.198849686955356,1.06551033735409,0.110734905835588,-1.39669314772912,-0.767896835533595,-0.181365678904407,0.539559250781743,-0.777898286207864,0.117605907629581,0.257885257364447,0.117915086695332,-0.549051110322909,0.966920978601602,1.57209845121256,1.30638692719121,-0.428737555976543,-0.0589727251875865,-0.228631596570754,-0.559817470663994,0.720594520186804,-0.840044695258733,-0.0816015003256961,-1.47479859231714,0.0865105630027608,0.0761638392713301,-0.498618417629408,0.0492516854976502,-0.502204783421274,-0.885633067240244,-1.03446018650389,-1.63110907594981,-1.76374972385175,1.15667322509767,-0.719429315442545,-0.752323901008839,-0.913717882288156,-0.873283143560629,0.381984217213739,1.04117495265439,0.748193591752339,-0.68906996698552,-1.42641576707703,-0.78321179766439,0.0524790991956006,0.0263664719202352,-0.830586033950633,-0.0416624288778508,0.650946614490214,-2.56860323663062,-1.16055378028966,1.5387285874741,1.37988315536746,-0.0464230982780326,1.12373208243642,-0.344608426860318,0.0080225573933364,1.41438775472173,-0.267136581937247,1.02237737200213,-0.265990608112797,0.58834270808009,-0.0734025352669602,-0.857367126052618,1.39241041502842,-0.640349164105328,1.5311669459999,-1.48398494388945,0.899874632441106,"10"
"7",-30.8033029347021,1,0.905262635117394,-1.05110597208472,-0.326755174579773,0.246018766937352,-0.00908604373161754,0.19541149902486,-1.96050006946061,0.467561025053989,-0.350377801692157,-0.915227018394649,-1.89631184955838,1.58508369338712,1.16026097016035,1.20349701473958,1.53629045199149,1.12645861827734,-0.175575333720163,-0.42340200097235,0.461428759754036,-1.43100469574853,-0.028875628750937,1.5812156256761,-0.0592176262724226,0.354559654631124,-0.0479592822316021,-0.0273649110106433,-0.90387085781814,-0.103585540147796,0.865862118544502,0.409445103662853,-0.0850936977238039,0.524848145041203,-0.532385719801024,1.19605795408276,-0.152292584084321,-0.234804029880606,-0.466591353877507,-0.214820731942499,-1.48852853933064,-0.788834464107996,3.51401521936161,-1.14092442536025,1.01194322017351,-0.300620502869994,2.51541817090282,0.679392862372336,0.0239120496135179,-0.567198233113623,0.00915387066540205,-0.109274550803304,0.151662442635848,-0.274506646421098,-1.34749849973517,0.20252072913183,0.0384244654307301,0.471650358117659,0.376301268346051,-0.26685218697416,-0.436719765579128,-0.85312628369092,1.48531432600042,-0.437566407529093,-0.330108565850582,0.488067574347307,0.00301260041212946,0.965763038057227,-1.08783166353573,-1.39403392805357,0.322947617901611,2.50698364109945,-0.0389432119070738,0.802899176134784,-1.52010255642471,0.435212636900781,0.184036095463981,-0.117583298570385,1.48459148395777,1.27717422675406,0.0391972460305408,0.657593728360792,-0.445898581679081,0.33511922003055,-0.313996788310443,1.71012573909869,0.446105322595319,-1.70049128727206,-1.02278518072363,1.16252277340349,0.910742424108422,-1.50248009858694,-1.71353932420377,0.318499481908764,-2.34965423237663,1.32099074048919,-0.393108314944001,0.92376838018951,-0.0805092655042714,-0.0884317000330734,0.468769490685679,"14"
"8",-75.0894750068458,1,0.833978509783687,0.759352249678625,-0.202837609058138,-1.07047525726865,0.0444767800997636,0.300578367215711,-0.410445105975845,-1.27510770442001,0.143763207217702,1.24137149929013,-0.102665289132654,-1.50225064930292,1.29415797470624,-1.62552130982613,0.251269108415324,0.45181091403497,1.1122784772965,0.979017560857907,-0.3833198010765,0.302573856335588,-0.161284731127588,-0.804797371460409,-0.169671454341833,1.52509977491495,0.973719356320232,0.558064203620279,1.07449048957128,0.73863435083065,-0.585584098421953,-1.70235383670682,-0.914505480793047,0.689934439651314,0.982907841872789,-1.22551756555094,-0.349244770809108,-0.929006349861885,-1.75320429821288,0.128495262789831,-0.124230331699251,-0.324087138414442,-1.44474964812048,0.615010808512986,-1.3637614084439,1.57650143738167,0.281166976804356,-0.689742869220267,0.495722123553583,-0.217530283888344,-1.08896877859577,0.203998068823823,0.51299644735555,-2.64777493737241,0.902406043203269,-0.462064560836807,0.166063320245189,-0.135062867711196,-1.70994391311672,-0.135196300821117,0.0413327290950201,-0.886008311652952,-1.57058182934686,-1.56670442462895,-0.165949825308889,1.09281127613157,0.0547367732209422,0.646830426397959,1.40369581543846,-0.220811171679311,0.985539445338536,-2.17974592289197,0.234815941983198,-0.15490739474809,0.35795618446442,0.279081848190727,0.104123800084586,-0.280605601054346,0.209123799469866,0.346243811804392,-0.304380686380893,0.0918585269367353,0.0540116280932008,0.642790458833721,-0.83435253816105,1.17365272113371,-1.00684673916596,-0.788780152253242,-1.4411636066706,-1.26484833930714,0.201611415853819,1.37025387360326,1.82409188871408,0.962942053863189,-0.594793541507953,1.50307544664133,2.13575688481978,1.02894680699227,-2.20682999780632,-0.162511242232071,-1.49358392634019,"15"
"9",-75.1670583173398,1,0.243818981312973,-0.243060947295719,-1.66415680432935,-2.07119597291364,-0.17945756837126,-0.767447507004225,-0.2609967315502,-0.862792051393724,-0.357181132498581,-2.42414413721825,0.995309932744835,0.113687678747995,0.0564660058198636,-0.299889408748999,-0.4899244355319,-0.439294647125478,-0.283941155927399,-0.887747577759474,0.857275639148892,-1.27004234741993,0.805882545555393,-0.468075116157585,0.0128615124406646,1.72971658537706,0.657535782702527,0.264527998307744,0.200405566094981,0.403392244023506,0.0326966042838917,0.116219615576536,0.933975481747248,0.191986527737456,-0.597352090115999,0.169719841513643,-1.36723558402228,0.00203709550687995,-0.298240543293562,-0.599628192498911,-0.815235305345163,-0.366478001200649,-0.129654312817075,-1.22413601680369,0.436336170012979,1.80811443669385,0.854814711471978,0.0743221072654988,-0.219341233399188,-0.837480729006072,-1.42673706422272,-0.665945042185133,-0.291858384655295,-0.281189355218657,0.517870590661976,-0.249711227285931,1.14697424489719,-0.872079755303773,-0.320951393776437,-1.45070950044785,0.870599268641089,-0.248285666276173,-1.97755261069916,0.768236688760694,2.10745536988528,1.19043537447272,1.94425531266343,0.858243234134197,-0.168293035657171,-0.119123387721677,0.716548596905031,0.656626174610181,0.864536120573701,-0.308302345752884,-1.29141827043621,-1.75939182102567,0.453627350428528,-0.00747341872220738,-0.296780656770251,0.186887210379929,-0.997355556634982,-0.121468215551747,0.854846532230791,-0.373479950320192,-0.143987731732962,-0.722426253782404,0.930224215208967,-0.108666750375574,-0.213707611694716,1.72628453956866,-0.763586426593216,0.0593649861073164,-0.538175463086427,-0.0359696415633746,1.02458229814437,-0.72148269330059,0.907341784281332,-0.153737019338322,-1.19486243858621,-0.0368278592924082,0.366731381578083,"16"
"10",-81.8362660596872,1,-0.00189231001453778,-0.706794011997412,0.144946084940939,0.336877199691749,-0.673559216472083,0.337839681227338,0.0857820221537847,0.301266956357684,0.156160047253945,0.875350228491885,-1.65314400791692,-0.355533804382367,1.8364958147531,-0.408717657817004,-0.803669604623758,-0.452149737090029,-0.118107915406392,1.7188694052413,0.625629363272326,1.50469155058079,-1.68414426745351,-0.0896468052774886,0.649480348925481,-0.483408994624679,0.4845876731491,0.976863470152494,0.416852535570963,0.362174642500788,1.13044298437177,-0.758684978846434,0.0837570546230653,1.22688434241061,2.3731676999016,-0.321918787884063,-0.193816540041853,0.395078093630729,0.968631698778324,0.0338404604873717,1.06659619559911,-2.02594948228582,-1.17143556492465,0.164313976565774,0.111930475492778,-0.303613543833134,-0.768991348997023,1.96694469418137,0.877547194629823,0.715588601486875,1.40813922191534,-0.139463318959944,0.181863850346482,-1.30091641269621,1.4407772211028,-0.405742574954701,0.74248212927545,-0.114813776955779,-3.26808786843581,0.100770127878884,-0.416528562813485,-1.64611050868078,1.29075356054672,-1.69132490746378,-0.390214770514048,1.92895837147023,0.76864822885766,-0.787986039046237,1.59540311782991,-0.171452927771449,0.148691301872741,0.953792705711358,1.20988942101749,0.849503559304099,0.318985116258983,0.852295622254096,-0.58205855385838,-0.246253746864931,-0.123902535458269,-0.701565944368082,-0.995545799421098,0.741413037143674,-0.920466673807226,0.156987936034282,0.313731768474524,3.44389565944918,-2.44575992401795,1.18971977630902,-2.26069692671687,0.108041717598607,0.56108050785425,-1.58069330299123,1.37981942315867,-1.91420814396379,0.30396361684011,1.83683464869427,0.488904164531378,0.930947947541878,-0.343001302323504,0.244170360037356,-1.20490599557188,"18"
